experiment_id,method_id,run_id,seed,test_name,status,requested_instr_cnt,generated_instr_count,generated_instr_count_main,dut_seen_instr_count,dut_seen_instr_count_source,retired_instr_count,retire_rate,dut_seen_rate,stimulus_generation_s,tb_compile_s,simulation_s,check_logs_s,coverage_report_s,total_s,raw_dir,test_dir,test_s,rtl_trace,cov_report,make_s,skipped_existing,started_at_epoch_s,finished_at_epoch_s
ibex_3k_riscvdv_baseline_step500,baseline_riscvdv_3k_step500_seed888,seed_888,888,bsd_cov_riscv_rand_instr_3k_step500,pass,3000,6817,3332,,missing,4619,,,12.586417977930978,35.428034950979054,19.51237880892586,0.18400153797119856,60.551393095054664,128.26222637086175,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_3k_step500/raw/baseline_riscvdv_3k_step500_seed888/seed_888/out,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_3k_step500/raw/baseline_riscvdv_3k_step500_seed888/seed_888/out/run/tests/bsd_cov_riscv_rand_instr_3k_step500.888,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_3k_step500/raw/baseline_riscvdv_3k_step500_seed888/seed_888/out/run/tests/bsd_cov_riscv_rand_instr_3k_step500.888/test.S,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_3k_step500/raw/baseline_riscvdv_3k_step500_seed888/seed_888/out/run/tests/bsd_cov_riscv_rand_instr_3k_step500.888/rtl_trace.csv,,67.71083327580709,0,1779610741.6515076,1779610809.378572
