experiment_id,method_id,run_id,seed,test_name,status,requested_instr_cnt,generated_instr_count,generated_instr_count_main,dut_seen_instr_count,dut_seen_instr_count_source,retired_instr_count,retire_rate,dut_seen_rate,stimulus_generation_s,tb_compile_s,simulation_s,check_logs_s,coverage_report_s,total_s,raw_dir,test_dir,test_s,rtl_trace,cov_report,make_s,skipped_existing,started_at_epoch_s,finished_at_epoch_s
ibex_bsdcov_guided_hazard_stall_2k,bsdcov_guided_hazard_stall_2k,seed_888,888,bsd_cov_guided_hazard_stall_2k,pass,2000,2012,2010,,missing,2136,,,2.383800582960248,26.026732877013274,11.5528168969322,0.14793916698545218,21.614915224025026,61.7262047479162,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/bsdcov_guided_hazard_stall_2k/raw/bsdcov_guided_hazard_stall_2k/seed_888/out,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/bsdcov_guided_hazard_stall_2k/raw/bsdcov_guided_hazard_stall_2k/seed_888/out/run/tests/bsd_cov_guided_hazard_stall_2k.888,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/uvm/core_ibex/directed_tests/bsd_cov_generated/bsd_cov_guided_hazard_stall_2k.S,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/bsdcov_guided_hazard_stall_2k/raw/bsdcov_guided_hazard_stall_2k/seed_888/out/run/tests/bsd_cov_guided_hazard_stall_2k.888/rtl_trace.csv,,40.11128952389117,0,1779610095.0146859,1779610135.094282
