experiment_id,method_id,run_id,seed,test_name,status,requested_instr_cnt,generated_instr_count,generated_instr_count_main,dut_seen_instr_count,dut_seen_instr_count_source,retired_instr_count,retire_rate,dut_seen_rate,stimulus_generation_s,tb_compile_s,simulation_s,check_logs_s,coverage_report_s,total_s,raw_dir,test_dir,test_s,rtl_trace,cov_report,make_s,skipped_existing,started_at_epoch_s,finished_at_epoch_s
ibex_baseline_extra_2k_targettrace,baseline_extra_2k_seed889,seed_889,889,bsd_cov_baseline_extra_2k,pass,10000,13834,10347,,missing,10656,,,10.026637395028956,17.992674343986437,39.71958846691996,0.2557668569497764,29.296522848075256,97.29118991096038,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_extra_2k_seed889/raw/baseline_extra_2k_seed889/seed_889/out,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_extra_2k_seed889/raw/baseline_extra_2k_seed889/seed_889/out/run/tests/bsd_cov_baseline_extra_2k.889,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_extra_2k_seed889/raw/baseline_extra_2k_seed889/seed_889/out/run/tests/bsd_cov_baseline_extra_2k.889/test.S,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_extra_2k_seed889/raw/baseline_extra_2k_seed889/seed_889/out/run/tests/bsd_cov_baseline_extra_2k.889/rtl_trace.csv,,67.99466706288513,0,1779633572.4865115,1779633640.3871171
