experiment_id,method_id,run_id,seed,test_name,status,requested_instr_cnt,generated_instr_count,generated_instr_count_main,dut_seen_instr_count,dut_seen_instr_count_source,retired_instr_count,retire_rate,dut_seen_rate,stimulus_generation_s,tb_compile_s,simulation_s,check_logs_s,coverage_report_s,total_s,raw_dir,test_dir,test_s,rtl_trace,cov_report,make_s,skipped_existing,started_at_epoch_s,finished_at_epoch_s
ibex_bsdcov_instr_seq_extra,bsdcov_instr_seq_extra,seed_888,888,bsdcov_instr_seq_extra,pass,10,9,7,,missing,59,,,2.1773494289991504,18.70199049400253,3.156234008001775,0.11685287000000244,25.385178033000557,49.537604834004014,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/bsdcov_instr_seq_extra/raw/bsdcov_instr_seq_extra/seed_888/out,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/bsdcov_instr_seq_extra/raw/bsdcov_instr_seq_extra/seed_888/out/run/tests/bsdcov_instr_seq_extra.888,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/uvm/core_ibex/directed_tests/bsd_cov_generated/bsdcov_instr_seq_extra.S,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/bsdcov_instr_seq_extra/raw/bsdcov_instr_seq_extra/seed_888/out/run/tests/bsdcov_instr_seq_extra.888/rtl_trace.csv,,24.152426801003458,0,1779808048.4116209,1779808072.5641491
