experiment,method,seed,sample_idx,instruction_count,cumulative_instruction_count,sample_name,cov_report,coverage_report_s,block_pct,block_covered,block_total,block_uncovered,branch_pct,branch_covered,branch_total,branch_uncovered,statement_pct,statement_covered,statement_total,statement_uncovered,expression_pct,expression_covered,expression_total,expression_uncovered,toggle_pct,toggle_covered,toggle_total,toggle_uncovered,statement_dup_pct,statement_dup_covered,statement_dup_total,statement_dup_uncovered,fsm_pct,fsm_covered,fsm_total,fsm_uncovered,assertion_pct,assertion_covered,assertion_total,assertion_uncovered,covergroup_pct,covergroup_covered,covergroup_total,covergroup_uncovered
ibex_baseline_extra_10_targettrace,baseline_extra_10_seed889,889,1,10,10,bsd_cov_sample_000010,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_extra_10_seed889/sample_cov/baseline_extra_10_seed889/bsd_cov_sample_000010/report/cov_report.txt,20.62180980300036,68.16,9529,13980,1703,39.9,2794,7002,358,68.86,9929,14419,2371,55.14,3161,5733,5063,26.29,9550,36321,9322,68.86,9929,14419,2371,26.09,36,138,,82.05,320,390,52,2.7,528,19552,
