experiment_id,method_id,final_generated_instr_count,final_dut_seen_instr_count,final_retired_instr_count,total_runtime_s,block_final,block_auc_generated,block_auc_retired,branch_final,branch_auc_generated,branch_auc_retired,statement_final,statement_auc_generated,statement_auc_retired,expression_final,expression_auc_generated,expression_auc_retired,toggle_final,toggle_auc_generated,toggle_auc_retired,statement_dup_final,statement_dup_auc_generated,statement_dup_auc_retired,fsm_final,fsm_auc_generated,fsm_auc_retired,assertion_final,assertion_auc_generated,assertion_auc_retired,covergroup_final,covergroup_auc_generated,covergroup_auc_retired
ibex_bsdcov_instr_seq_extra,bsdcov_instr_seq_extra,10,,59,49.537604834004014,67.43,33.715,,38.56,19.28,,68.69,34.345,,54.93,27.464999999999996,,19.03,9.515,,68.69,34.345,,24.64,12.32,,81.79,40.895,,2.43,1.215,
