experiment_id,method_id,final_generated_instr_count,final_dut_seen_instr_count,final_retired_instr_count,total_runtime_s,block_final,block_auc_generated,block_auc_retired,branch_final,branch_auc_generated,branch_auc_retired,statement_final,statement_auc_generated,statement_auc_retired,expression_final,expression_auc_generated,expression_auc_retired,toggle_final,toggle_auc_generated,toggle_auc_retired,statement_dup_final,statement_dup_auc_generated,statement_dup_auc_retired,fsm_final,fsm_auc_generated,fsm_auc_retired,assertion_final,assertion_auc_generated,assertion_auc_retired,covergroup_final,covergroup_auc_generated,covergroup_auc_retired
ibex_baseline_prefix_10k_targettrace,baseline_prefix_10k_seed888,10000,,28051,229.28677604778204,78.78,74.494,,60.57,56.8635,,80.37,75.9285,,68.08,64.372,,67.98,63.625,,80.37,75.9285,,60.87,57.5365,,94.62,89.785,,7.41,6.6865,
