experiment_id,method_id,run_id,seed,test_name,status,requested_instr_cnt,generated_instr_count,generated_instr_count_main,dut_seen_instr_count,dut_seen_instr_count_source,retired_instr_count,retire_rate,dut_seen_rate,stimulus_generation_s,tb_compile_s,simulation_s,check_logs_s,coverage_report_s,total_s,raw_dir,test_s,rtl_trace,cov_report,make_s,skipped_existing,started_at_epoch_s,finished_at_epoch_s
ibex_200k_riscvdv_baseline,baseline_riscvdv_200k_dense_seed888,seed_888,888,bsd_cov_riscv_rand_instr_200k_dense,pass,200000,203826,200341,,missing,203225,,,31.08298626198666,56.441892447997816,931.0851944460301,2.9202507720328867,1893.5857773100142,2915.1161012380617,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_200k/raw/baseline_riscvdv_200k_dense_seed888/seed_888/out,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_200k/raw/baseline_riscvdv_200k_dense_seed888/seed_888/out/run/tests/bsd_cov_riscv_rand_instr_200k_dense.888/test.S,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_200k/raw/baseline_riscvdv_200k_dense_seed888/seed_888/out/run/tests/bsd_cov_riscv_rand_instr_200k_dense.888/rtl_trace.csv,,1021.5303239280474,0,1779443614.1230087,1779444635.6321495
