experiment_id,method_id,final_generated_instr_count,final_dut_seen_instr_count,final_retired_instr_count,total_runtime_s,block_final,block_auc_generated,block_auc_retired,branch_final,branch_auc_generated,branch_auc_retired,statement_final,statement_auc_generated,statement_auc_retired,expression_final,expression_auc_generated,expression_auc_retired,toggle_final,toggle_auc_generated,toggle_auc_retired,statement_dup_final,statement_dup_auc_generated,statement_dup_auc_retired,fsm_final,fsm_auc_generated,fsm_auc_retired,assertion_final,assertion_auc_generated,assertion_auc_retired,covergroup_final,covergroup_auc_generated,covergroup_auc_retired
ibex_bsdcov_extra_2k_baseline10k_templates_v1,bsdcov_extra_2k_baseline10k_templates_v1,2000,,2036,72.89795318909455,72.61,63.26375,,48.44,41.8725,,73.89,64.25125,,60.6,52.465,,44.15,37.69875,,73.89,64.25125,,56.52,40.035,,90.77,79.42375,,4.0,3.38,
