experiment_id,method_id,final_generated_instr_count,final_dut_seen_instr_count,final_retired_instr_count,total_runtime_s,block_final,block_auc_generated,block_auc_retired,branch_final,branch_auc_generated,branch_auc_retired,statement_final,statement_auc_generated,statement_auc_retired,expression_final,expression_auc_generated,expression_auc_retired,toggle_final,toggle_auc_generated,toggle_auc_retired,statement_dup_final,statement_dup_auc_generated,statement_dup_auc_retired,fsm_final,fsm_auc_generated,fsm_auc_retired,assertion_final,assertion_auc_generated,assertion_auc_retired,covergroup_final,covergroup_auc_generated,covergroup_auc_retired
ibex_bsdcov_hazard_stall_batch_000,bsdcov_seed_riscvdv,4683,,607,149.68180318101076,77.39,38.695,38.695,57.81,28.905000000000005,28.904999999999998,78.82,39.41,39.41,66.77,33.385,33.385,63.89,31.945,31.945000000000004,78.82,39.41,39.41,60.87,30.434999999999995,30.435,94.62,47.31,47.31,6.28,3.14,3.14
