experiment_id,method_id,run_id,seed,test_name,status,requested_instr_cnt,generated_instr_count,generated_instr_count_main,dut_seen_instr_count,dut_seen_instr_count_source,retired_instr_count,retire_rate,dut_seen_rate,stimulus_generation_s,tb_compile_s,simulation_s,check_logs_s,coverage_report_s,total_s,raw_dir,test_dir,test_s,rtl_trace,cov_report,make_s,skipped_existing,started_at_epoch_s,finished_at_epoch_s
ibex_baseline_extra_10_targettrace,baseline_extra_10_seed889,seed_889,889,bsd_cov_baseline_extra_10,pass,10,3661,174,,missing,228,,,2.637496547002229,24.52206274800119,3.4139598609981476,0.11721142500027781,20.627846312003385,51.31857689300523,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_extra_10_seed889/raw/baseline_extra_10_seed889/seed_889/out,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_extra_10_seed889/raw/baseline_extra_10_seed889/seed_889/out/run/tests/bsd_cov_baseline_extra_10.889,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_extra_10_seed889/raw/baseline_extra_10_seed889/seed_889/out/run/tests/bsd_cov_baseline_extra_10.889/test.S,/home/lvzhengyang/workspace/BSD-Cov/designs/ibex/dv/bsdcov/experiments/ibex_riscvdv/baseline_extra_10_seed889/raw/baseline_extra_10_seed889/seed_889/out/run/tests/bsd_cov_baseline_extra_10.889/rtl_trace.csv,,30.690730581001844,0,1779849053.8595667,1779849084.5027921
